entity_type,entity_id,related_type,related_id,direct_or_indirect,relationship,impact_depth,impact_path
PR,335918,COMMIT,d6dd9964bf97b97e9fd86b9ef76a1eaa5ead7f5b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:d6dd9964bf97b97e9fd86b9ef76a1eaa5ead7f5b
PR,335918,COMMIT,5cc00d403e82f72480c6d82b4a30753b8d6599ff,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:5cc00d403e82f72480c6d82b4a30753b8d6599ff
PR,335918,COMMIT,11cd3eeccdde607491b604c4d576d739f864f2cf,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:11cd3eeccdde607491b604c4d576d739f864f2cf
PR,335918,COMMIT,ef3a1ca72a61949ba501cfb7355d9fdc9955b877,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:ef3a1ca72a61949ba501cfb7355d9fdc9955b877
PR,335918,COMMIT,53e6f421775742828213a930f18a347d5db028c3,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:53e6f421775742828213a930f18a347d5db028c3
PR,335918,COMMIT,848488291f4aeee3527075a4b685ed3070e17967,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:848488291f4aeee3527075a4b685ed3070e17967
PR,335918,COMMIT,7cbf07eb592036d37124c5232878c0c2b5223ba5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:7cbf07eb592036d37124c5232878c0c2b5223ba5
PR,335918,COMMIT,bffadde2f0ab0d7381284f8086a90b40b9c184c1,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:bffadde2f0ab0d7381284f8086a90b40b9c184c1
PR,335918,COMMIT,3295bdf91050e5480b31ea217a3960cea768d7af,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:3295bdf91050e5480b31ea217a3960cea768d7af
PR,335918,COMMIT,cc34c95d065d3b89affede17ea566215bae6b5fc,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:cc34c95d065d3b89affede17ea566215bae6b5fc
PR,335918,COMMIT,5d9c5f2cb6009a27941fe6479a557f908f607258,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:5d9c5f2cb6009a27941fe6479a557f908f607258
PR,335918,COMMIT,5d6d513f9ef3cf9fc9bcdac59b4d6f782fc92e07,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:5d6d513f9ef3cf9fc9bcdac59b4d6f782fc92e07
PR,335918,COMMIT,d16d9eb8b3325d35ab8261903bec0b0e3b295472,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:d16d9eb8b3325d35ab8261903bec0b0e3b295472
PR,335918,COMMIT,d00a0bba2319726c399b5b30484e387e56664bcb,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:d00a0bba2319726c399b5b30484e387e56664bcb
PR,335918,COMMIT,aa7f34450e87f13f9bbc4b2e99ad3af6df32bec3,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:aa7f34450e87f13f9bbc4b2e99ad3af6df32bec3
PR,335918,COMMIT,73d287ba5c70ff1ad2004f8cffedc70ef927d478,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:73d287ba5c70ff1ad2004f8cffedc70ef927d478
PR,335918,COMMIT,f0f856ffd9044abe19e4d0bbd2aa8f04d4353cc9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:f0f856ffd9044abe19e4d0bbd2aa8f04d4353cc9
PR,335918,COMMIT,21a7d1fc34f411def99a45967b13935ee6b001c3,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:21a7d1fc34f411def99a45967b13935ee6b001c3
PR,335918,COMMIT,bbc83bddc3244ddbfddfcff5479b042781430126,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:bbc83bddc3244ddbfddfcff5479b042781430126
PR,335918,COMMIT,a868e4e7cb39b3a666506162e6d4379fc681525a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:a868e4e7cb39b3a666506162e6d4379fc681525a
PR,335918,COMMIT,1812d1b44c3652372e3010d8c5c58708d091fac7,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:1812d1b44c3652372e3010d8c5c58708d091fac7
PR,335918,COMMIT,3507c5e058d6cc261fbbe0458a3fb86fc4f667c5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:3507c5e058d6cc261fbbe0458a3fb86fc4f667c5
PR,335918,COMMIT,070bee907f297f28c5ed672d4860bc071d0589cd,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:070bee907f297f28c5ed672d4860bc071d0589cd
PR,335918,COMMIT,65726b804f56f85ea2af9a0c264d6e6db6c70c92,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:65726b804f56f85ea2af9a0c264d6e6db6c70c92
PR,335918,COMMIT,e1e714e828331fd06d05b6579ce03453eb82a71f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:e1e714e828331fd06d05b6579ce03453eb82a71f
PR,335918,COMMIT,b79a6a60843fa61a7e3ffa8d20fc946940c0983b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:b79a6a60843fa61a7e3ffa8d20fc946940c0983b
PR,335918,COMMIT,a926e53b5ba22a9c7c8b461de1955d95984e60c2,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:a926e53b5ba22a9c7c8b461de1955d95984e60c2
PR,335918,COMMIT,e9f8fa644e30b8aafe331d7aab781b973bb11441,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:e9f8fa644e30b8aafe331d7aab781b973bb11441
PR,335918,COMMIT,2cb4f4078e924756e5c17f9510d6ccb14ab70154,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:2cb4f4078e924756e5c17f9510d6ccb14ab70154
PR,335918,COMMIT,52dde1fa8fcbc608dea6cbba19edd5064e406814,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:52dde1fa8fcbc608dea6cbba19edd5064e406814
PR,335918,COMMIT,f507db9374b67b966de3ab92ee3ed0389fc074ae,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:f507db9374b67b966de3ab92ee3ed0389fc074ae
PR,335918,COMMIT,d38816526e7d6aca9596e55edfb3fff91beea383,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:d38816526e7d6aca9596e55edfb3fff91beea383
PR,335918,COMMIT,8612ed1ea45c72a313218c114142382b47d11bc3,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:8612ed1ea45c72a313218c114142382b47d11bc3
PR,335918,COMMIT,6d7feebe8fa931ac4254dbc74cd5139954035e63,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:6d7feebe8fa931ac4254dbc74cd5139954035e63
PR,335918,COMMIT,cd6c4ba08c808757659cf718530283ba314a17ff,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts -> COMMIT:cd6c4ba08c808757659cf718530283ba314a17ff
PR,335918,COMMIT,5e861ecbeec7b273cf37bf2d0a65e971a152133e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatInlineAnchorWidget.ts -> COMMIT:5e861ecbeec7b273cf37bf2d0a65e971a152133e
PR,335918,COMMIT,e355695ac8b4947838c3728dd36729348a43b331,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatInlineAnchorWidget.ts -> COMMIT:e355695ac8b4947838c3728dd36729348a43b331
PR,335918,COMMIT,14800bde0a6cc47ee2e9143d4eef1d2562b515b4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatInlineAnchorWidget.ts -> COMMIT:14800bde0a6cc47ee2e9143d4eef1d2562b515b4
PR,335918,COMMIT,8ef54d1cf3952e639fcf098caf5d34ccdf306a81,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatInlineAnchorWidget.ts -> COMMIT:8ef54d1cf3952e639fcf098caf5d34ccdf306a81
PR,335918,COMMIT,f0353880768bbb3c70bdaaa3864bfc5482f07fb5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatInlineAnchorWidget.ts -> COMMIT:f0353880768bbb3c70bdaaa3864bfc5482f07fb5
PR,335918,COMMIT,dc5c57a87d09b36ff1c31af2395be30cdfbd96c2,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:dc5c57a87d09b36ff1c31af2395be30cdfbd96c2
PR,335918,COMMIT,50f10f63c4af185cff57fed90bfd2fb1a13afc2d,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:50f10f63c4af185cff57fed90bfd2fb1a13afc2d
PR,335918,COMMIT,1216cc805d300dcf80761b5cc8681c7e847b663a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:1216cc805d300dcf80761b5cc8681c7e847b663a
PR,335918,COMMIT,cac9761ba5be431ed19eb97c5e48a508bd686f2a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:cac9761ba5be431ed19eb97c5e48a508bd686f2a
PR,335918,COMMIT,aba5b1d57b097c4371a2d1dbe78ac2bb7eddb8c0,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:aba5b1d57b097c4371a2d1dbe78ac2bb7eddb8c0
PR,335918,COMMIT,19b0bae34cba563024d68f1942a901b5d5336083,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:19b0bae34cba563024d68f1942a901b5d5336083
PR,335918,COMMIT,b7e56e69cbbc061f9606c9117313be10456e6cff,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:b7e56e69cbbc061f9606c9117313be10456e6cff
PR,335918,COMMIT,032c287829b2cb3aab14983c7a497bff5775fe42,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:032c287829b2cb3aab14983c7a497bff5775fe42
PR,335918,COMMIT,97aef8a3b6f1b42bbfddc36b5428379aae76c309,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:97aef8a3b6f1b42bbfddc36b5428379aae76c309
PR,335918,COMMIT,89e0c3bc7ad169f8fd2d787492a79b563115b211,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownDecorationsRenderer.ts -> COMMIT:89e0c3bc7ad169f8fd2d787492a79b563115b211
PR,335918,COMMIT,1784173e5b017ca9603f5296f726187f209133f5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatInlineAnchorWidget.css -> COMMIT:1784173e5b017ca9603f5296f726187f209133f5
PR,335918,COMMIT,b2e1af0fa7c8f9fe14bf8aff83c777de7e63be5b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatInlineAnchorWidget.css -> COMMIT:b2e1af0fa7c8f9fe14bf8aff83c777de7e63be5b
PR,335918,COMMIT,359cba2f0b72a099db9d2fa502de4a2f09894908,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:359cba2f0b72a099db9d2fa502de4a2f09894908
PR,335918,COMMIT,c9eb1ba85a5e42e9cd0ba81622187d29f1c98188,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:c9eb1ba85a5e42e9cd0ba81622187d29f1c98188
PR,335918,COMMIT,66591e8c985c5ad72fdcadce65ae638944b47b8c,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:66591e8c985c5ad72fdcadce65ae638944b47b8c
PR,335918,COMMIT,119d7e99cfe846f39c9ff5b8acb23e419534051f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:119d7e99cfe846f39c9ff5b8acb23e419534051f
PR,335918,COMMIT,55a5a9dee76fb9bb4cb0463b7610cb5f34b46d46,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:55a5a9dee76fb9bb4cb0463b7610cb5f34b46d46
PR,335918,COMMIT,0e8f2ce5039305b709a02c5e4d5aef91c9f618c3,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:0e8f2ce5039305b709a02c5e4d5aef91c9f618c3
PR,335918,COMMIT,ddbe4fa4bf8dc3a8df1dacda20e1315585ed3d0a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:ddbe4fa4bf8dc3a8df1dacda20e1315585ed3d0a
PR,335918,COMMIT,a70fb7d0988e6d987fb31960235ebf1d1161fa07,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:a70fb7d0988e6d987fb31960235ebf1d1161fa07
PR,335918,COMMIT,28edfc9f3c5d387aba35ab81ad3816db4b540097,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts -> COMMIT:28edfc9f3c5d387aba35ab81ad3816db4b540097
PR,335918,COMMIT,47e22b3b304073da0931cb2c0a96b5f9b58eedbb,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatInlineAnchorWidget.test.ts -> COMMIT:47e22b3b304073da0931cb2c0a96b5f9b58eedbb
PR,335918,COMMIT,f4f6b016e2f9f293f9870b96dd0bcbde42735519,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:f4f6b016e2f9f293f9870b96dd0bcbde42735519
PR,335918,COMMIT,584bb844a84bf0960b5fc4c34dd0deebdf64ee55,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:584bb844a84bf0960b5fc4c34dd0deebdf64ee55
PR,335918,COMMIT,4743ec332526500a39b442863b781a87719d0de9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:4743ec332526500a39b442863b781a87719d0de9
PR,335918,COMMIT,62761016dc21f186dba952e33a080cc467a21ba4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:62761016dc21f186dba952e33a080cc467a21ba4
PR,335918,COMMIT,d7ded29d9e42fff74e7ba4005650ed40185bcbdb,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:d7ded29d9e42fff74e7ba4005650ed40185bcbdb
PR,335918,COMMIT,e203ce32008fab407dfdbee995f11eab5ad530e4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:e203ce32008fab407dfdbee995f11eab5ad530e4
PR,335918,COMMIT,207a3901a3d7b4ee77f81633093aff6d370940b4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:207a3901a3d7b4ee77f81633093aff6d370940b4
PR,335918,COMMIT,75e255763cffc4d6cc8fbe6ea5509300611e2d0f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:75e255763cffc4d6cc8fbe6ea5509300611e2d0f
PR,335918,COMMIT,c84907a95b3ccfafb1304396c2fe36b07e428020,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:c84907a95b3ccfafb1304396c2fe36b07e428020
PR,335918,COMMIT,8f0fb90ebca0aaf035492f751b5ca4a31f4bd69a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMarkdownContentPart.test.ts -> COMMIT:8f0fb90ebca0aaf035492f751b5ca4a31f4bd69a
PR,335918,COMMIT,fface9953ceb9b464697526f2c46a32808822021,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/workbench/test/browser/componentFixtures/chat/chatWidget.fixture.ts -> COMMIT:fface9953ceb9b464697526f2c46a32808822021
