node_id,node_type,issue_number,pr_number,commit_sha,file_name,developer
FILE_src/vs/platform/agentHost/node/nodeAgentHostStarter.ts,File,,,,src/vs/platform/agentHost/node/nodeAgentHostStarter.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/chatCopyActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/chatCopyActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/feedbackSurvey/chatModelFeedbackSurveyWidget.ts,File,,,,src/vs/workbench/contrib/chat/browser/feedbackSurvey/chatModelFeedbackSurveyWidget.ts,
FILE_src/vs/workbench/contrib/chat/browser/feedbackSurvey/media/chatModelFeedbackSurvey.css,File,,,,src/vs/workbench/contrib/chat/browser/feedbackSurvey/media/chatModelFeedbackSurvey.css,
FILE_src/vs/workbench/contrib/chat/browser/widget/chatCard.ts,File,,,,src/vs/workbench/contrib/chat/browser/widget/chatCard.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/chatCardListbox.ts,File,,,,src/vs/workbench/contrib/chat/browser/widget/chatCardListbox.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatCard.css,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatCard.css,
FILE_src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyWidget.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyWidget.test.ts,
FILE_src/vs/sessions/contrib/github/browser/createSessionFromPullRequestAction.ts,File,,,,src/vs/sessions/contrib/github/browser/createSessionFromPullRequestAction.ts,
FILE_src/vs/sessions/contrib/github/browser/fetchers/githubPullRequestsFetcher.ts,File,,,,src/vs/sessions/contrib/github/browser/fetchers/githubPullRequestsFetcher.ts,
FILE_src/vs/sessions/services/sessions/common/sessionChangesStatsCache.ts,File,,,,src/vs/sessions/services/sessions/common/sessionChangesStatsCache.ts,
FILE_src/vs/sessions/services/sessions/test/common/sessionChangesStatsCache.test.ts,File,,,,src/vs/sessions/services/sessions/test/common/sessionChangesStatsCache.test.ts,
FILE_src/vs/platform/contextview/browser/contextMenuHandler.ts,File,,,,src/vs/platform/contextview/browser/contextMenuHandler.ts,
FILE_src/vs/platform/contextview/browser/contextViewService.ts,File,,,,src/vs/platform/contextview/browser/contextViewService.ts,
FILE_src/vs/sessions/browser/parts/sessionConversationsActionViewItem.ts,File,,,,src/vs/sessions/browser/parts/sessionConversationsActionViewItem.ts,
FILE_src/vs/sessions/browser/sessionWorkspace.ts,File,,,,src/vs/sessions/browser/sessionWorkspace.ts,
FILE_src/vs/sessions/contrib/chat/test/browser/sessionCustomizations.test.ts,File,,,,src/vs/sessions/contrib/chat/test/browser/sessionCustomizations.test.ts,
FILE_src/vs/sessions/contrib/sessions/browser/blockedSessionsCIFixModel.ts,File,,,,src/vs/sessions/contrib/sessions/browser/blockedSessionsCIFixModel.ts,
FILE_src/vs/sessions/contrib/sessions/browser/blockedSessionsIndicatorModel.ts,File,,,,src/vs/sessions/contrib/sessions/browser/blockedSessionsIndicatorModel.ts,
FILE_src/vs/sessions/contrib/sessions/browser/sessionActionFeedback.ts,File,,,,src/vs/sessions/contrib/sessions/browser/sessionActionFeedback.ts,
FILE_src/vs/sessions/contrib/sessions/test/browser/blockedSessionsIndicatorModel.test.ts,File,,,,src/vs/sessions/contrib/sessions/test/browser/blockedSessionsIndicatorModel.test.ts,
FILE_src/vs/sessions/contrib/chat/browser/agentHostInputCompletions.ts,File,,,,src/vs/sessions/contrib/chat/browser/agentHostInputCompletions.ts,
FILE_src/vs/workbench/contrib/extensions/test/electron-browser/extensionsActions.test.ts,File,,,,src/vs/workbench/contrib/extensions/test/electron-browser/extensionsActions.test.ts,
FILE_src/vs/workbench/contrib/notebook/browser/contrib/find/notebookFindWidget.ts,File,,,,src/vs/workbench/contrib/notebook/browser/contrib/find/notebookFindWidget.ts,
FILE_.vscode/notebooks/grooming.github-issues,File,,,,.vscode/notebooks/grooming.github-issues,
FILE_.vscode/notebooks/my-work.github-issues,File,,,,.vscode/notebooks/my-work.github-issues,
FILE_.vscode/notebooks/verification.github-issues,File,,,,.vscode/notebooks/verification.github-issues,
FILE_src/vs/workbench/browser/parts/editor/editorActions.ts,File,,,,src/vs/workbench/browser/parts/editor/editorActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatDebug/chatDebugWireLogView.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatDebug/chatDebugWireLogView.ts,
FILE_src/vs/workbench/contrib/notebook/browser/diff/notebookDiff.css,File,,,,src/vs/workbench/contrib/notebook/browser/diff/notebookDiff.css,
FILE_src/vs/workbench/contrib/notebook/browser/diff/notebookDiffEditor.ts,File,,,,src/vs/workbench/contrib/notebook/browser/diff/notebookDiffEditor.ts,
FILE_src/vs/workbench/contrib/workspace/browser/media/workspaceTrustEditor.css,File,,,,src/vs/workbench/contrib/workspace/browser/media/workspaceTrustEditor.css,
FILE_src/vs/workbench/contrib/workspace/browser/workspaceTrustEditor.ts,File,,,,src/vs/workbench/contrib/workspace/browser/workspaceTrustEditor.ts,
FILE_src/vs/workbench/contrib/mergeEditor/browser/view/editorGutter.ts,File,,,,src/vs/workbench/contrib/mergeEditor/browser/view/editorGutter.ts,
FILE_src/vs/workbench/contrib/notebook/browser/view/renderers/webviewPreloads.ts,File,,,,src/vs/workbench/contrib/notebook/browser/view/renderers/webviewPreloads.ts,
FILE_src/vs/workbench/contrib/terminal/browser/media/terminal.css,File,,,,src/vs/workbench/contrib/terminal/browser/media/terminal.css,
FILE_src/vs/workbench/contrib/terminal/browser/xterm/markNavigationAddon.ts,File,,,,src/vs/workbench/contrib/terminal/browser/xterm/markNavigationAddon.ts,
FILE_src/vs/workbench/contrib/meteredConnection/browser/meteredConnectionStatus.ts,File,,,,src/vs/workbench/contrib/meteredConnection/browser/meteredConnectionStatus.ts,
FILE_src/vs/platform/browserView/electron-main/browserSessionRemote.ts,File,,,,src/vs/platform/browserView/electron-main/browserSessionRemote.ts,
FILE_src/vs/platform/browserView/test/electron-main/browserSessionRemote.test.ts,File,,,,src/vs/platform/browserView/test/electron-main/browserSessionRemote.test.ts,
FILE_src/vs/platform/tunnel/common/tunnelProxy.ts,File,,,,src/vs/platform/tunnel/common/tunnelProxy.ts,
FILE_src/vs/workbench/api/browser/mainThreadBrowserTunnelProxy.ts,File,,,,src/vs/workbench/api/browser/mainThreadBrowserTunnelProxy.ts,
FILE_src/vs/workbench/api/node/extHostBrowserTunnelProxy.ts,File,,,,src/vs/workbench/api/node/extHostBrowserTunnelProxy.ts,
FILE_test/smoke/scripts/run-agents-window-network-proxy.sh,File,,,,test/smoke/scripts/run-agents-window-network-proxy.sh,
FILE_test/smoke/src/networkProxy/negotiateAuthHelper.ts,File,,,,test/smoke/src/networkProxy/negotiateAuthHelper.ts,
FILE_src/vs/platform/environment/test/node/nativeModules.integrationTest.ts,File,,,,src/vs/platform/environment/test/node/nativeModules.integrationTest.ts,
FILE_src/vs/platform/meteredConnection/browser/meteredConnectionService.ts,File,,,,src/vs/platform/meteredConnection/browser/meteredConnectionService.ts,
FILE_src/vs/platform/meteredConnection/common/meteredConnectionIpc.ts,File,,,,src/vs/platform/meteredConnection/common/meteredConnectionIpc.ts,
FILE_src/vs/platform/meteredConnection/electron-main/meteredConnectionChannel.ts,File,,,,src/vs/platform/meteredConnection/electron-main/meteredConnectionChannel.ts,
FILE_src/vs/platform/userDataSync/common/userDataAutoSyncService.ts,File,,,,src/vs/platform/userDataSync/common/userDataAutoSyncService.ts,
FILE_src/vs/platform/userDataSync/test/common/userDataSyncClient.ts,File,,,,src/vs/platform/userDataSync/test/common/userDataSyncClient.ts,
FILE_src/vs/workbench/api/browser/mainThreadMeteredConnection.ts,File,,,,src/vs/workbench/api/browser/mainThreadMeteredConnection.ts,
FILE_src/vs/workbench/api/common/extHostMeteredConnection.ts,File,,,,src/vs/workbench/api/common/extHostMeteredConnection.ts,
FILE_src/vs/workbench/api/test/common/extHostMeteredConnection.test.ts,File,,,,src/vs/workbench/api/test/common/extHostMeteredConnection.test.ts,
FILE_src/vs/workbench/contrib/chat/browser/pluginAutoUpdate.ts,File,,,,src/vs/workbench/contrib/chat/browser/pluginAutoUpdate.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/plugins/pluginAutoUpdate.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/plugins/pluginAutoUpdate.test.ts,
FILE_src/vs/workbench/contrib/extensions/test/electron-browser/extensionRecommendationsService.test.ts,File,,,,src/vs/workbench/contrib/extensions/test/electron-browser/extensionRecommendationsService.test.ts,
FILE_src/vs/workbench/contrib/extensions/test/electron-browser/extensionsViews.test.ts,File,,,,src/vs/workbench/contrib/extensions/test/electron-browser/extensionsViews.test.ts,
FILE_src/vs/workbench/contrib/extensions/test/electron-browser/extensionsWorkbenchService.test.ts,File,,,,src/vs/workbench/contrib/extensions/test/electron-browser/extensionsWorkbenchService.test.ts,
FILE_src/vs/workbench/contrib/update/browser/postUpdateWidget.ts,File,,,,src/vs/workbench/contrib/update/browser/postUpdateWidget.ts,
FILE_src/vs/workbench/contrib/update/test/electron-browser/postUpdateWidget.test.ts,File,,,,src/vs/workbench/contrib/update/test/electron-browser/postUpdateWidget.test.ts,
FILE_src/vscode-dts/vscode.proposed.envIsConnectionMetered.d.ts,File,,,,src/vscode-dts/vscode.proposed.envIsConnectionMetered.d.ts,
FILE_.devcontainer/install-vscode.sh,File,,,,.devcontainer/install-vscode.sh,
FILE_build/checksums/vscode-sysroot.txt,File,,,,build/checksums/vscode-sysroot.txt,
FILE_src/vs/platform/agentHost/test/node/claude/claudePromptResolver.test.ts,File,,,,src/vs/platform/agentHost/test/node/claude/claudePromptResolver.test.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/chatModelFeedbackSurveyActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/chatModelFeedbackSurveyActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/chatTitleActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/chatTitleActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostToolSetEnablementService.ts,File,,,,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostToolSetEnablementService.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorContextKeys.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorContextKeys.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingServiceImpl.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingServiceImpl.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatPetAchievementsEditor.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatPetAchievementsEditor.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatPetAchievementsEditorInput.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatPetAchievementsEditorInput.ts,
FILE_src/vs/workbench/contrib/chat/browser/exploreAgentDefaultModel.ts,File,,,,src/vs/workbench/contrib/chat/browser/exploreAgentDefaultModel.ts,
FILE_src/vs/workbench/contrib/chat/browser/feedbackSurvey/chatModelFeedbackSurveyPromptContribution.ts,File,,,,src/vs/workbench/contrib/chat/browser/feedbackSurvey/chatModelFeedbackSurveyPromptContribution.ts,
FILE_src/vs/workbench/contrib/chat/browser/planAgentDefaultModel.ts,File,,,,src/vs/workbench/contrib/chat/browser/planAgentDefaultModel.ts,
FILE_src/vs/workbench/contrib/chat/browser/utilityModelContribution.ts,File,,,,src/vs/workbench/contrib/chat/browser/utilityModelContribution.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/chatFind/chatFindAccessibilityHelp.ts,File,,,,src/vs/workbench/contrib/chat/browser/widget/chatFind/chatFindAccessibilityHelp.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/chatFind/chatFindContent.ts,File,,,,src/vs/workbench/contrib/chat/browser/widget/chatFind/chatFindContent.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/chatPetAccessoryRenderer.ts,File,,,,src/vs/workbench/contrib/chat/browser/widget/chatPetAccessoryRenderer.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/chatPetAccessoryRig.ts,File,,,,src/vs/workbench/contrib/chat/browser/widget/chatPetAccessoryRig.ts,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/artist-beret.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/artist-beret.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/baseball-cap.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/baseball-cap.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/construction-hard-hat.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/construction-hard-hat.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/cowboy-hat.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/cowboy-hat.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/crown.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/crown.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/firefighter-helmet.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/firefighter-helmet.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/full-size-spinner-hat.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/full-size-spinner-hat.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/leaning-party-hat.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/leaning-party-hat.png,
FILE_src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/sailor-hat.png,File,,,,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/sailor-hat.png,
FILE_src/vs/workbench/contrib/chat/browser/widgetHosts/viewPane/chatViewTitleControl.ts,File,,,,src/vs/workbench/contrib/chat/browser/widgetHosts/viewPane/chatViewTitleControl.ts,
FILE_src/vs/workbench/contrib/chat/common/feedbackSurvey/chatModelFeedbackSurveyTelemetry.ts,File,,,,src/vs/workbench/contrib/chat/common/feedbackSurvey/chatModelFeedbackSurveyTelemetry.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostToolSetEnablementService.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostToolSetEnablementService.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyActions.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyActions.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyPromptContribution.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyPromptContribution.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyService.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/chatModelFeedbackSurveyService.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/mockChatModelFeedbackSurveyService.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/feedbackSurvey/mockChatModelFeedbackSurveyService.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/widget/chatFindModel.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/widget/chatFindModel.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/widgetHosts/viewPane/chatViewTitleControl.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/widgetHosts/viewPane/chatViewTitleControl.test.ts,
FILE_src/vs/workbench/contrib/chat/test/common/feedbackSurvey/chatModelFeedbackSurveyConfig.test.ts,File,,,,src/vs/workbench/contrib/chat/test/common/feedbackSurvey/chatModelFeedbackSurveyConfig.test.ts,
FILE_src/vs/workbench/contrib/debug/node/terminals.ts,File,,,,src/vs/workbench/contrib/debug/node/terminals.ts,
FILE_src/vs/workbench/contrib/debug/test/node/terminals.test.ts,File,,,,src/vs/workbench/contrib/debug/test/node/terminals.test.ts,
FILE_src/vs/workbench/contrib/inlineChat/browser/inlineChat.contribution.ts,File,,,,src/vs/workbench/contrib/inlineChat/browser/inlineChat.contribution.ts,
FILE_src/vs/workbench/contrib/inlineChat/browser/inlineChatEditReviewSession.ts,File,,,,src/vs/workbench/contrib/inlineChat/browser/inlineChatEditReviewSession.ts,
FILE_src/vs/workbench/contrib/inlineChat/browser/inlineChatSessionService.ts,File,,,,src/vs/workbench/contrib/inlineChat/browser/inlineChatSessionService.ts,
FILE_src/vs/workbench/contrib/inlineChat/test/browser/inlineChatEditReviewSession.test.ts,File,,,,src/vs/workbench/contrib/inlineChat/test/browser/inlineChatEditReviewSession.test.ts,
FILE_src/vs/workbench/contrib/mcp/test/node/mcpStdioStateHandler.test.ts,File,,,,src/vs/workbench/contrib/mcp/test/node/mcpStdioStateHandler.test.ts,
FILE_src/vs/workbench/contrib/performance/electron-browser/startupTimings.ts,File,,,,src/vs/workbench/contrib/performance/electron-browser/startupTimings.ts,
FILE_src/vs/workbench/contrib/update/browser/updateTooltip.ts,File,,,,src/vs/workbench/contrib/update/browser/updateTooltip.ts,
FILE_test/componentFixtures/playwright/tests/chatMathResizeObserver.spec.ts,File,,,,test/componentFixtures/playwright/tests/chatMathResizeObserver.spec.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatInputWindow/chatInputWindowService.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatInputWindow/chatInputWindowService.ts,
FILE_src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingController.ts,File,,,,src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingController.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/sessionRouter/chatSessionRoutingController.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/sessionRouter/chatSessionRoutingController.test.ts,
FILE_src/vs/workbench/test/browser/aiCustomizationManagementSectionRegistry.test.ts,File,,,,src/vs/workbench/test/browser/aiCustomizationManagementSectionRegistry.test.ts,
FILE_src/vs/workbench/test/browser/componentFixtures/chat/chatPetAchievementsEditor.fixture.ts,File,,,,src/vs/workbench/test/browser/componentFixtures/chat/chatPetAchievementsEditor.fixture.ts,
FILE_src/vs/workbench/test/browser/componentFixtures/sessions/chatPetAchievementBadges.fixture.ts,File,,,,src/vs/workbench/test/browser/componentFixtures/sessions/chatPetAchievementBadges.fixture.ts,
FILE_extensions/markdown-language-features/src/preview/agentSessionLinkPresentationResolver.ts,File,,,,extensions/markdown-language-features/src/preview/agentSessionLinkPresentationResolver.ts,
FILE_extensions/markdown-language-features/src/preview/linkPresentationResolver.ts,File,,,,extensions/markdown-language-features/src/preview/linkPresentationResolver.ts,
FILE_src/vs/platform/agentHost/common/agentHostStartupTelemetry.ts,File,,,,src/vs/platform/agentHost/common/agentHostStartupTelemetry.ts,
FILE_src/vs/workbench/test/browser/contextViewService.test.ts,File,,,,src/vs/workbench/test/browser/contextViewService.test.ts,
FILE_src/vs/workbench/services/filesConfiguration/test/browser/filesConfigurationService.test.ts,File,,,,src/vs/workbench/services/filesConfiguration/test/browser/filesConfigurationService.test.ts,
FILE_src/vs/workbench/test/common/workbenchTestServices.ts,File,,,,src/vs/workbench/test/common/workbenchTestServices.ts,
FILE_.github/skills/ui-scenario-validation/SKILL.md,File,,,,.github/skills/ui-scenario-validation/SKILL.md,
FILE_build/next/devTunnelsShims/bufferutil.cjs,File,,,,build/next/devTunnelsShims/bufferutil.cjs,
FILE_build/next/devTunnelsShims/utf8Validate.cjs,File,,,,build/next/devTunnelsShims/utf8Validate.cjs,
FILE_src/vs/platform/agentHost/node/shared/persistSessionMetadata.ts,File,,,,src/vs/platform/agentHost/node/shared/persistSessionMetadata.ts,
FILE_src/vs/platform/agentHost/test/common/tunnelAgentHostConnector.test.ts,File,,,,src/vs/platform/agentHost/test/common/tunnelAgentHostConnector.test.ts,
FILE_src/vs/platform/agentHost/test/common/webSocketOverDuplex.test.ts,File,,,,src/vs/platform/agentHost/test/common/webSocketOverDuplex.test.ts,
FILE_src/vs/platform/agentHost/test/node/agentSdkDownloadTelemetry.test.ts,File,,,,src/vs/platform/agentHost/test/node/agentSdkDownloadTelemetry.test.ts,
FILE_src/vs/platform/agentHost/test/node/claudeSubagentResolver.test.ts,File,,,,src/vs/platform/agentHost/test/node/claudeSubagentResolver.test.ts,
FILE_src/vs/platform/agentHost/test/node/codex/codexLocalAuth.test.ts,File,,,,src/vs/platform/agentHost/test/node/codex/codexLocalAuth.test.ts,
FILE_src/vs/platform/agentHost/test/node/e2e/suites/clientHostedFilesystemSuite.ts,File,,,,src/vs/platform/agentHost/test/node/e2e/suites/clientHostedFilesystemSuite.ts,
FILE_src/vs/platform/github/test/node/programmableGitHubServer.test.ts,File,,,,src/vs/platform/github/test/node/programmableGitHubServer.test.ts,
FILE_src/vs/platform/github/test/node/programmableGitHubServer.ts,File,,,,src/vs/platform/github/test/node/programmableGitHubServer.ts,
FILE_src/vs/sessions/browser/media/phoneLayout.css,File,,,,src/vs/sessions/browser/media/phoneLayout.css,
FILE_src/vs/sessions/browser/parts/sessionHeaderMetaActionViewItem.ts,File,,,,src/vs/sessions/browser/parts/sessionHeaderMetaActionViewItem.ts,
FILE_src/vs/sessions/browser/sessionActionRunner.ts,File,,,,src/vs/sessions/browser/sessionActionRunner.ts,
FILE_src/vs/sessions/browser/sessionsAuthGate.ts,File,,,,src/vs/sessions/browser/sessionsAuthGate.ts,
FILE_src/vs/sessions/contrib/chat/browser/checkboxChip.ts,File,,,,src/vs/sessions/contrib/chat/browser/checkboxChip.ts,
FILE_src/vs/sessions/contrib/chat/browser/media/sessionActivityPill.css,File,,,,src/vs/sessions/contrib/chat/browser/media/sessionActivityPill.css,
FILE_src/vs/sessions/contrib/chat/browser/sessionActivityPill.ts,File,,,,src/vs/sessions/contrib/chat/browser/sessionActivityPill.ts,
FILE_src/vs/sessions/contrib/chat/browser/sessionChatInputToolbarDebug.ts,File,,,,src/vs/sessions/contrib/chat/browser/sessionChatInputToolbarDebug.ts,
FILE_src/vs/sessions/contrib/chat/test/browser/sessionsOpenerParticipant.test.ts,File,,,,src/vs/sessions/contrib/chat/test/browser/sessionsOpenerParticipant.test.ts,
FILE_src/vs/sessions/contrib/github/PR_ICON_POLLING.md,File,,,,src/vs/sessions/contrib/github/PR_ICON_POLLING.md,
FILE_src/vs/sessions/contrib/github/browser/githubApiClient.ts,File,,,,src/vs/sessions/contrib/github/browser/githubApiClient.ts,
FILE_src/vs/sessions/contrib/github/common/utils.ts,File,,,,src/vs/sessions/contrib/github/common/utils.ts,
FILE_src/vs/sessions/contrib/providers/agentHost/browser/agentHostDiscoveredConfigNotification.ts,File,,,,src/vs/sessions/contrib/providers/agentHost/browser/agentHostDiscoveredConfigNotification.ts,
FILE_src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionCustomizations.ts,File,,,,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionCustomizations.ts,
FILE_src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostDiscoveredConfigNotification.test.ts,File,,,,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostDiscoveredConfigNotification.test.ts,
FILE_src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostSessionCustomizations.test.ts,File,,,,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostSessionCustomizations.test.ts,
FILE_src/vs/sessions/contrib/providers/copilotChatSessions/browser/sandboxPicker.ts,File,,,,src/vs/sessions/contrib/providers/copilotChatSessions/browser/sandboxPicker.ts,
FILE_src/vs/sessions/contrib/providers/remoteAgentHost/browser/cloudSandboxTelemetry.ts,File,,,,src/vs/sessions/contrib/providers/remoteAgentHost/browser/cloudSandboxTelemetry.ts,
FILE_src/vs/sessions/contrib/providers/remoteAgentHost/browser/devTunnelsWebLoader.ts,File,,,,src/vs/sessions/contrib/providers/remoteAgentHost/browser/devTunnelsWebLoader.ts,
FILE_src/vs/sessions/contrib/providers/remoteAgentHost/test/browser/browserTunnelAgentHostService.test.ts,File,,,,src/vs/sessions/contrib/providers/remoteAgentHost/test/browser/browserTunnelAgentHostService.test.ts,
FILE_build/azure-pipelines/common/foundryLocalInstallUtils.cjs,File,,,,build/azure-pipelines/common/foundryLocalInstallUtils.cjs,
FILE_src/vs/sessions/skills/create-draft-pr/SKILL.md,File,,,,src/vs/sessions/skills/create-draft-pr/SKILL.md,
FILE_src/vs/sessions/test/browser/sessionsAuthGate.test.ts,File,,,,src/vs/sessions/test/browser/sessionsAuthGate.test.ts,
FILE_src/vs/workbench/browser/chatChangesPill.ts,File,,,,src/vs/workbench/browser/chatChangesPill.ts,
FILE_src/vs/workbench/contrib/chat/browser/agentSessions/externalSessionsFilterMenu.ts,File,,,,src/vs/workbench/contrib/chat/browser/agentSessions/externalSessionsFilterMenu.ts,
FILE_src/vs/workbench/contrib/chat/browser/agentSessions/sessionTypeAvailability.ts,File,,,,src/vs/workbench/contrib/chat/browser/agentSessions/sessionTypeAvailability.ts,
FILE_src/vs/workbench/contrib/chat/browser/copilotCliEventsUri.ts,File,,,,src/vs/workbench/contrib/chat/browser/copilotCliEventsUri.ts,
FILE_src/vs/workbench/contrib/chat/browser/media/chatTurnPills.css,File,,,,src/vs/workbench/contrib/chat/browser/media/chatTurnPills.css,
FILE_extensions/copilot/src/extension/inlineChat2/test/node/inlineChatIntent.spec.ts,File,,,,extensions/copilot/src/extension/inlineChat2/test/node/inlineChatIntent.spec.ts,
FILE_extensions/copilot/src/extension/intents/node/newNotebookIntent.ts,File,,,,extensions/copilot/src/extension/intents/node/newNotebookIntent.ts,
FILE_extensions/copilot/src/extension/intents/node/test/agentSummarizeCommand.spec.ts,File,,,,extensions/copilot/src/extension/intents/node/test/agentSummarizeCommand.spec.ts,
FILE_extensions/copilot/src/extension/intents/node/test/newNotebookIntent.spec.ts,File,,,,extensions/copilot/src/extension/intents/node/test/newNotebookIntent.spec.ts,
FILE_extensions/copilot/src/extension/intents/node/test/setupTestsInvocation.spec.ts,File,,,,extensions/copilot/src/extension/intents/node/test/setupTestsInvocation.spec.ts,
FILE_extensions/copilot/src/extension/intents/node/testIntent/setupTestsInvocation.tsx,File,,,,extensions/copilot/src/extension/intents/node/testIntent/setupTestsInvocation.tsx,
FILE_extensions/copilot/src/extension/prompt/node/codebaseToolCalling.ts,File,,,,extensions/copilot/src/extension/prompt/node/codebaseToolCalling.ts,
FILE_extensions/copilot/src/extension/prompt/node/test/codebaseToolCalling.spec.ts,File,,,,extensions/copilot/src/extension/prompt/node/test/codebaseToolCalling.spec.ts,
FILE_extensions/copilot/src/extension/prompt/node/test/defaultIntentRequestHandler.spec.ts,File,,,,extensions/copilot/src/extension/prompt/node/test/defaultIntentRequestHandler.spec.ts,
FILE_extensions/copilot/src/extension/tools/node/newNotebookTool.tsx,File,,,,extensions/copilot/src/extension/tools/node/newNotebookTool.tsx,
FILE_extensions/copilot/src/extension/tools/node/test/newNotebookTool.spec.tsx,File,,,,extensions/copilot/src/extension/tools/node/test/newNotebookTool.spec.tsx,
FILE_test/mcp/package.json,File,,,,test/mcp/package.json,
FILE_test/mcp/src/automation.ts,File,,,,test/mcp/src/automation.ts,
