file_name,dominant_developer,dominant_developer_share,total_commits,unique_developers,files_losing_dominant_contributor,files_with_no_remaining_contributor,remaining_contributor_share,high_concentration_flag
src/vs/workbench/contrib/chat/common/chatRequestOrigin.ts,dmitrivMS,0.30434782608695654,23,13,0,0,0.6956521739130435,0
src/vs/workbench/contrib/chat/common/chatSelectedModel.ts,lramos15,0.17391304347826086,23,16,0,0,0.8260869565217391,0
src/vs/workbench/contrib/chat/common/chatService.ts,NguyenCuong1989,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/chatService/chatQuestionCarouselHelpers.ts,Arthur Cnops,0.2777777777777778,18,10,0,0,0.7222222222222222,0
src/vs/workbench/contrib/chat/common/chatService/chatService.ts,roblourens,0.10025706940874037,389,78,0,0,0.8997429305912596,0
src/vs/workbench/contrib/chat/common/chatService/chatServiceImpl.ts,dmitrivMS,0.10888252148997135,349,75,0,0,0.8911174785100286,0
src/vs/workbench/contrib/chat/common/chatService/chatServiceTelemetry.ts,jruales,0.15789473684210525,57,26,0,0,0.8421052631578947,0
src/vs/workbench/contrib/chat/common/chatServiceImpl.ts,NguyenCuong1989,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/chatSessionTypePreference.ts,Fahad090NP,0.16666666666666666,18,13,0,0,0.8333333333333334,0
src/vs/workbench/contrib/chat/common/chatSessionsService.ts,roblourens,0.13131313131313133,198,53,0,0,0.8686868686868687,0
src/vs/workbench/contrib/chat/common/chatSideChatService.ts,meganrogge,0.2857142857142857,28,10,0,0,0.7142857142857143,0
src/vs/workbench/contrib/chat/common/constants.ts,roblourens,0.11678832116788321,411,78,0,0,0.8832116788321168,0
src/vs/workbench/contrib/chat/common/contextContrib/chatContext.ts,roblourens,0.17647058823529413,17,13,0,0,0.8235294117647058,0
src/vs/workbench/contrib/chat/common/customizationHarnessService.ts,dmitrivMS,0.20408163265306123,49,19,0,0,0.7959183673469388,0
src/vs/workbench/contrib/chat/common/customizationLockdown.ts,joshspicer,0.2857142857142857,14,9,0,0,0.7142857142857143,0
src/vs/workbench/contrib/chat/common/customizationMigrationService.ts,digitarald,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/editing/chatEditingService.ts,dmitrivMS,0.2857142857142857,28,16,0,0,0.7142857142857143,0
src/vs/workbench/contrib/chat/common/enablement.ts,dmitrivMS,0.3333333333333333,24,13,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/common/expPayload.ts,benvillalobos,0.5,4,3,1,0,0.5,0
src/vs/workbench/contrib/chat/common/feedbackSurvey/chatModelFeedbackSurveyConfig.ts,dmitrivMS,0.23076923076923078,13,8,0,0,0.7692307692307692,0
src/vs/workbench/contrib/chat/common/feedbackSurvey/chatModelFeedbackSurveyTelemetry.ts,dmitrivMS,0.3333333333333333,9,7,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/common/imageGeneration.ts,federicobrancasi,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/languageModelSourcePresentation.ts,benvillalobos,0.17647058823529413,17,12,0,0,0.8235294117647058,0
src/vs/workbench/contrib/chat/common/languageModels.ts,lramos15,0.11242603550295859,169,48,0,0,0.8875739644970414,0
src/vs/workbench/contrib/chat/common/model/chatModel.ts,dmitrivMS,0.1,260,67,0,0,0.9,0
src/vs/workbench/contrib/chat/common/model/chatModelIdle.ts,chrmarti,0.3333333333333333,6,4,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/common/model/chatModelStore.ts,roblourens,0.17391304347826086,23,14,0,0,0.8260869565217391,0
src/vs/workbench/contrib/chat/common/model/chatProgressTypes/chatElicitationRequestPart.ts,Arthur Cnops,1.0,3,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/model/chatProgressTypes/chatPlanReviewData.ts,justschen,0.38461538461538464,13,9,0,0,0.6153846153846154,0
src/vs/workbench/contrib/chat/common/model/chatProgressTypes/chatQuestionCarouselData.ts,meganrogge,0.24,25,15,0,0,0.76,0
src/vs/workbench/contrib/chat/common/model/chatProgressTypes/chatToolInvocation.ts,dmitrivMS,0.14606741573033707,89,31,0,0,0.8539325842696629,0
src/vs/workbench/contrib/chat/common/model/chatSessionOperationLog.ts,meganrogge,0.10227272727272728,88,37,0,0,0.8977272727272727,0
src/vs/workbench/contrib/chat/common/model/chatSessionStore.ts,roblourens,0.29411764705882354,17,10,0,0,0.7058823529411764,0
src/vs/workbench/contrib/chat/common/model/chatTransferService.ts,sricursion,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/model/chatUri.ts,meganrogge,0.2631578947368421,19,11,0,0,0.736842105263158,0
src/vs/workbench/contrib/chat/common/model/chatViewModel.ts,dmitrivMS,0.1511627906976744,86,33,0,0,0.8488372093023255,0
src/vs/workbench/contrib/chat/common/modelSelection.ts,lramos15,0.1794871794871795,78,32,0,0,0.8205128205128205,0
src/vs/workbench/contrib/chat/common/participants/chatAgents.ts,Giuspepe,0.09375,32,18,0,0,0.90625,0
src/vs/workbench/contrib/chat/common/participants/chatSlashCommands.ts,aeschli,0.2857142857142857,7,5,0,0,0.7142857142857143,0
src/vs/workbench/contrib/chat/common/permissions/chatPermissionManagedRules.ts,joshspicer,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/permissions/chatPermissionRuleSyntax.ts,joshspicer,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/permissions/chatPermissionSnapshotService.ts,joshspicer,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/permissions/chatPermissions.ts,joshspicer,1.0,3,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/plugins/AGENTS_PLUGINS.md,meganrogge,0.1276595744680851,47,24,0,0,0.8723404255319149,0
src/vs/workbench/contrib/chat/common/plugins/agentPluginEnablement.ts,meganrogge,0.2727272727272727,11,8,0,0,0.7272727272727273,0
src/vs/workbench/contrib/chat/common/plugins/agentPluginRepositoryService.ts,dmitrivMS,0.3333333333333333,12,8,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/common/plugins/agentPluginService.ts,connor4312,0.07894736842105263,38,25,0,0,0.9210526315789473,0
src/vs/workbench/contrib/chat/common/plugins/agentPluginServiceImpl.ts,brandonh-msft,0.1388888888888889,72,30,0,0,0.8611111111111112,0
src/vs/workbench/contrib/chat/common/plugins/agentPluginTelemetry.ts,digitarald,1.0,3,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/plugins/fileBackedInstalledPluginsStore.ts,joshmouch,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/plugins/marketplaceReference.ts,joshspicer,0.2,10,9,0,0,0.8,0
src/vs/workbench/contrib/chat/common/plugins/pluginGitCommandService.ts,lulujs,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/plugins/pluginGitService.ts,connor4312,0.3076923076923077,13,9,0,0,0.6923076923076923,0
src/vs/workbench/contrib/chat/common/plugins/pluginInstallService.ts,hediet,0.14285714285714285,7,7,0,0,0.8571428571428572,0
src/vs/workbench/contrib/chat/common/plugins/pluginMarketplaceService.ts,dmitrivMS,0.24285714285714285,70,30,0,0,0.7571428571428571,0
src/vs/workbench/contrib/chat/common/plugins/workspacePluginSettingsService.ts,digitarald,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/promptSyntax/chatPromptFilesContribution.ts,NguyenCuong1989,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/promptSyntax/computeAutomaticInstructions.ts,aeschli,0.1111111111111111,54,29,0,0,0.8888888888888888,0
src/vs/workbench/contrib/chat/common/promptSyntax/config/promptFileLocations.ts,meganrogge,0.5333333333333333,15,7,1,0,0.4666666666666667,0
src/vs/workbench/contrib/chat/common/promptSyntax/customAgentModels.ts,MortMH,1.0,3,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/promptSyntax/languageProviders/promptFileAttributes.ts,dmitrivMS,0.18181818181818182,11,10,0,0,0.8181818181818181,0
src/vs/workbench/contrib/chat/common/promptSyntax/languageProviders/promptHeaderAutocompletion.ts,MortMH,0.6,5,3,1,0,0.4,0
src/vs/workbench/contrib/chat/common/promptSyntax/languageProviders/promptHovers.ts,MortMH,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/promptSyntax/languageProviders/promptLinkProvider.ts,jruales,0.2222222222222222,9,7,0,0,0.7777777777777778,0
src/vs/workbench/contrib/chat/common/promptSyntax/languageProviders/promptValidator.ts,dmitrivMS,0.11764705882352941,34,25,0,0,0.8823529411764706,0
src/vs/workbench/contrib/chat/common/promptSyntax/promptFileParser.ts,dmitrivMS,0.15,20,14,0,0,0.85,0
src/vs/workbench/contrib/chat/common/promptSyntax/promptTypes.ts,dmitrivMS,0.14285714285714285,28,17,0,0,0.8571428571428572,0
src/vs/workbench/contrib/chat/common/promptSyntax/service/builtinSkillDiscovery.ts,osortega,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/promptSyntax/service/customizationMigrationService.ts,aeschli,0.23684210526315788,38,14,0,0,0.7631578947368421,0
src/vs/workbench/contrib/chat/common/promptSyntax/service/customizationMigrationServiceImpl.ts,aeschli,0.2727272727272727,11,8,0,0,0.7272727272727273,0
src/vs/workbench/contrib/chat/common/promptSyntax/service/extensionPromptFileService.ts,dmitrivMS,0.41379310344827586,29,13,0,0,0.5862068965517242,0
src/vs/workbench/contrib/chat/common/promptSyntax/service/promptDiscoveryTelemetry.ts,digitarald,1.0,3,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/promptSyntax/service/promptsService.ts,meganrogge,0.15384615384615385,52,26,0,0,0.8461538461538461,0
src/vs/workbench/contrib/chat/common/promptSyntax/service/promptsServiceImpl.ts,dmitrivMS,0.15384615384615385,91,32,0,0,0.8461538461538461,0
src/vs/workbench/contrib/chat/common/promptSyntax/utils/promptFilesLocator.ts,dmitrivMS,0.20512820512820512,39,17,0,0,0.7948717948717949,0
src/vs/workbench/contrib/chat/common/promptTimeline.ts,meganrogge,0.25,28,11,0,0,0.75,0
src/vs/workbench/contrib/chat/common/requestParser/chatParserTypes.ts,meganrogge,0.28888888888888886,45,22,0,0,0.7111111111111111,0
src/vs/workbench/contrib/chat/common/requestParser/chatRequestParser.ts,Fahad090NP,0.12903225806451613,31,20,0,0,0.8709677419354839,0
src/vs/workbench/contrib/chat/common/sessionChatPills.ts,benibenj,0.15,20,15,0,0,0.85,0
src/vs/workbench/contrib/chat/common/sessionRouter.ts,meganrogge,0.41935483870967744,62,17,0,0,0.5806451612903225,0
src/vs/workbench/contrib/chat/common/tools/builtinTools/chatExternalPathConfirmation.ts,lulujs,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/tools/builtinTools/chatUrlFetchingPatterns.ts,dbaeumer,0.6,5,3,1,0,0.4,0
src/vs/workbench/contrib/chat/common/tools/builtinTools/resolveDebugEventDetailsTool.ts,lulujs,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/tools/builtinTools/reviewPlanTool.ts,justschen,0.3333333333333333,6,5,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/common/tools/builtinTools/runSubagentTool.ts,aeschli,0.15555555555555556,45,26,0,0,0.8444444444444444,0
src/vs/workbench/contrib/chat/common/tools/languageModelToolsContribution.ts,arnohillen,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/workbench/contrib/chat/common/tools/languageModelToolsService.ts,dmitrivMS,0.10869565217391304,46,23,0,0,0.8913043478260869,0
src/vs/workbench/contrib/chat/common/tunnelHost.ts,connor4312,0.23809523809523808,21,11,0,0,0.7619047619047619,0
src/vs/workbench/contrib/chat/common/voiceClient/voiceClientService.ts,meganrogge,0.2927927927927928,222,48,0,0,0.7072072072072072,0
src/vs/workbench/contrib/chat/common/voiceClient/voiceCloseCodes.ts,Arthur Cnops,0.25,8,6,0,0,0.75,0
src/vs/workbench/contrib/chat/common/voiceClient/voiceConfirmation.ts,meganrogge,0.25,8,7,0,0,0.75,0
src/vs/workbench/contrib/chat/common/voiceClient/voicePendingNarration.ts,Arthur Cnops,0.25,16,9,0,0,0.75,0
src/vs/workbench/contrib/chat/common/voiceClient/voiceQuestionAnswers.ts,Arthur Cnops,0.25,16,9,0,0,0.75,0
src/vs/workbench/contrib/chat/common/voicePlaybackService.ts,lszomoru,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/common/widget/annotations.ts,dmitrivMS,0.4,15,8,0,0,0.6,0
src/vs/workbench/contrib/chat/common/widget/chatColors.ts,dmitrivMS,0.11320754716981132,53,24,0,0,0.8867924528301887,0
src/vs/workbench/contrib/chat/common/widget/chatResponseResourceFileSystemProvider.ts,dmitrivMS,0.42857142857142855,14,7,0,0,0.5714285714285714,0
src/vs/workbench/contrib/chat/electron-browser/actions/chatDeveloperActions.ts,sandy081,0.18181818181818182,11,10,0,0,0.8181818181818181,0
src/vs/workbench/contrib/chat/electron-browser/actions/chatExportZip.ts,NguyenCuong1989,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/actions/debugAgentHostAction.ts,lszomoru,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/actions/exportAgentHostDebugLogsService.ts,roblourens,0.2535211267605634,71,28,0,0,0.7464788732394366,0
src/vs/workbench/contrib/chat/electron-browser/actions/installDictationModelAction.ts,meganrogge,0.2631578947368421,19,11,0,0,0.736842105263158,0
src/vs/workbench/contrib/chat/electron-browser/actions/networkDiagnosticsAction.ts,meganrogge,0.1875,16,12,0,0,0.8125,0
src/vs/workbench/contrib/chat/electron-browser/actions/profileAgentHostAction.ts,lszomoru,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/actions/readAloudActions.contribution.ts,federicobrancasi,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/actions/restartAgentHostAction.ts,sandy081,0.5,4,3,1,0,0.5,0
src/vs/workbench/contrib/chat/electron-browser/actions/voiceChatActions.ts,meganrogge,0.25925925925925924,27,17,0,0,0.7407407407407407,0
src/vs/workbench/contrib/chat/electron-browser/agentHostCanvas.contribution.ts,jruales,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/agentSessions/agentSessionsActions.ts,benibenj,0.09433962264150944,53,28,0,0,0.9056603773584906,0
src/vs/workbench/contrib/chat/electron-browser/builtInTools/fetchPageTool.ts,lszomoru,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/chat.contribution.ts,meganrogge,0.08974358974358974,78,34,0,0,0.9102564102564102,0
src/vs/workbench/contrib/chat/electron-browser/chatLifecycle.ts,dmitrivMS,0.3,10,6,0,0,0.7,0
src/vs/workbench/contrib/chat/electron-browser/chatPetDesktopService.ts,justschen,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/codexCustomizationSettings.contribution.ts,Giuspepe,0.36363636363636365,11,7,0,0,0.6363636363636364,0
src/vs/workbench/contrib/chat/electron-browser/evaluationSessionEditor.contribution.ts,rwoll,1.0,10,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/evaluationSessionEditor.ts,rwoll,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/imageGeneration.contribution.ts,federicobrancasi,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/electron-browser/media/tunnelHost.css,meganrogge,0.14285714285714285,21,14,0,0,0.8571428571428572,0
src/vs/workbench/contrib/chat/electron-browser/pluginGitCommandService.ts,connor4312,0.3076923076923077,13,9,0,0,0.6923076923076923,0
src/vs/workbench/contrib/chat/electron-browser/toggleRemoteConnectionsActionViewItem.ts,dmitrivMS,0.27906976744186046,43,14,0,0,0.7209302325581395,0
src/vs/workbench/contrib/chat/electron-browser/tunnelHost.contribution.ts,dmitrivMS,0.25,32,14,0,0,0.75,0
src/vs/workbench/contrib/chat/electron-browser/tunnelHostService.ts,dmitrivMS,0.30612244897959184,49,16,0,0,0.6938775510204082,0
src/vs/workbench/contrib/chat/skills/explain/SKILL.md,osortega,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/accessibility/chatAccessibilityHelp.test.ts,dmitrivMS,0.14732142857142858,224,52,0,0,0.8526785714285714,0
src/vs/workbench/contrib/chat/test/browser/accessibility/chatResponseAccessibleView.test.ts,Fahad090NP,0.10256410256410256,39,25,0,0,0.8974358974358975,0
src/vs/workbench/contrib/chat/test/browser/accessibility/chatTerminalOutputAccessibleView.test.ts,anthonykim1,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/actions/chatActions.test.ts,sandersn,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/actions/chatContext.test.ts,meganrogge,0.29545454545454547,44,22,0,0,0.7045454545454546,0
src/vs/workbench/contrib/chat/test/browser/actions/chatEditingActions.test.ts,mikehaas763,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/actions/chatExecuteActions.test.ts,dmitrivMS,0.17647058823529413,51,19,0,0,0.8235294117647058,0
src/vs/workbench/contrib/chat/test/browser/actions/chatFindActions.test.ts,dmitrivMS,0.5882352941176471,17,8,1,0,0.4117647058823529,0
src/vs/workbench/contrib/chat/test/browser/actions/chatForkActions.test.ts,jruales,0.2777777777777778,18,10,0,0,0.7222222222222222,0
src/vs/workbench/contrib/chat/test/browser/actions/chatNewActions.test.ts,benvillalobos,0.4,5,3,0,0,0.6,0
src/vs/workbench/contrib/chat/test/browser/actions/chatPromptNavigationActions.test.ts,matthewcorven,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/actions/chatQueueActions.test.ts,meganrogge,0.32,25,13,0,0,0.6799999999999999,0
src/vs/workbench/contrib/chat/test/browser/actions/chatSpeechToTextActions.test.ts,meganrogge,0.25806451612903225,31,15,0,0,0.7419354838709677,0
src/vs/workbench/contrib/chat/test/browser/actions/chatTitleActions.test.ts,Giuspepe,0.3333333333333333,3,3,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/actions/createPluginAction.test.ts,digitarald,0.4166666666666667,12,7,0,0,0.5833333333333333,0
src/vs/workbench/contrib/chat/test/browser/agentHost/agentCustomizationContentExpander.test.ts,Paul Wang,0.3333333333333333,3,3,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentHost/agentHostEditingSession.test.ts,lulujs,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentHost/agentHostResponseFileChanges.test.ts,dmitrivMS,0.21621621621621623,74,23,0,0,0.7837837837837838,0
src/vs/workbench/contrib/chat/test/browser/agentHost/agentHostSessionInputPills.test.ts,benibenj,0.13559322033898305,59,22,0,0,0.864406779661017,0
src/vs/workbench/contrib/chat/test/browser/agentHost/agentHostSnapshotController.test.ts,roblourens,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentHostChatDebugProvider.test.ts,dmitrivMS,0.32,25,12,0,0,0.6799999999999999,0
src/vs/workbench/contrib/chat/test/browser/agentHostCompletionAction.test.ts,digitarald,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/workbench/contrib/chat/test/browser/agentHostCustomizationSidecar.test.ts,roblourens,0.23809523809523808,21,14,0,0,0.7619047619047619,0
src/vs/workbench/contrib/chat/test/browser/agentHostLogSources.test.ts,roblourens,0.6,5,3,1,0,0.4,0
src/vs/workbench/contrib/chat/test/browser/agentPluginActions.test.ts,dmitrivMS,0.21052631578947367,38,19,0,0,0.7894736842105263,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentCustomizationItemProvider.test.ts,dmitrivMS,0.17777777777777778,45,19,0,0,0.8222222222222222,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHost/agentHostSessionListStore.test.ts,RyanEwen,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHost/openSessionLinkOpener.contribution.test.ts,rzhao271,0.25,8,6,0,0,0.75,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostAllowSignedOutWhenUsableContribution.test.ts,meganrogge,0.19047619047619047,21,13,0,0,0.8095238095238095,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostAuth.test.ts,dmitrivMS,0.16666666666666666,132,36,0,0,0.8333333333333334,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostAutomationPluginsContribution.test.ts,pwang347,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostByokLmHandler.test.ts,vritant24,0.26229508196721313,61,22,0,0,0.7377049180327868,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostCanvas.test.ts,jruales,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostCanvasPicker.test.ts,jruales,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatContribution.test.ts,roblourens,0.14251497005988023,835,97,0,0,0.8574850299401198,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatInputPicker.test.ts,justschen,0.22330097087378642,103,32,0,0,0.7766990291262136,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostClientTools.test.ts,roblourens,0.11328125,256,58,0,0,0.88671875,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostCopilotCliSettingsContribution.test.ts,dmitrivMS,0.12408759124087591,137,41,0,0,0.8759124087591241,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostCustomizationService.test.ts,connor4312,0.14953271028037382,107,38,0,0,0.8504672897196262,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostDownloadProgress.test.ts,meganrogge,0.3125,16,7,0,0,0.6875,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostExistingSessionHarnessPickerEnablement.test.ts,DonJayamanne,0.5,4,2,1,0,0.5,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostFolderPickerDecision.test.ts,meganrogge,0.3076923076923077,13,8,0,0,0.6923076923076923,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostFolderPickerTip.test.ts,dmitrivMS,0.5555555555555556,18,8,1,0,0.4444444444444444,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostGenericConfigChips.test.ts,osortega,0.18181818181818182,11,10,0,0,0.8181818181818181,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostImportConversationStore.test.ts,lszomoru,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostLanguageModelProvider.test.ts,lramos15,0.08695652173913043,69,33,0,0,0.9130434782608696,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostLegacyMigration.test.ts,vijayupadya,0.2692307692307692,26,10,0,0,0.7307692307692308,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostMcpServerCustomizations.test.ts,dmitrivMS,0.2857142857142857,14,8,0,0,0.7142857142857143,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostMcpServerSupport.test.ts,vritant24,0.43478260869565216,23,10,0,0,0.5652173913043479,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostModePickerPresentation.test.ts,justschen,0.5,14,5,1,0,0.5,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostModeSynchronizer.test.ts,dmitrivMS,0.2727272727272727,11,7,0,0,0.7272727272727273,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostNewSessionFolderService.test.ts,DonJayamanne,0.19047619047619047,21,11,0,0,0.8095238095238095,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostPermissionUiContribution.test.ts,lramos15,0.25,16,11,0,0,0.75,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostPromptCacheNotification.test.ts,lramos15,0.17647058823529413,34,18,0,0,0.8235294117647058,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostProtectedResourcesService.test.ts,DonJayamanne,0.2,5,5,0,0,0.8,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSdkSetupNotification.test.ts,TylerLeonhardt,0.28,25,13,0,0,0.72,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSessionListStore.test.ts,RyanEwen,1.0,2,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSessionWorkingDirectorySynchronizer.test.ts,DonJayamanne,0.38461538461538464,13,7,0,0,0.6153846153846154,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSettingsFileSystemProvider.test.ts,sandy081,0.3333333333333333,9,6,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostShellInitSynchronizer.test.ts,anthonykim1,0.8148148148148148,27,5,1,0,0.18518518518518523,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSignedOutModelsNotification.test.ts,dmitrivMS,0.5,24,8,1,0,0.5,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSkillDiscoveryTestUtils.ts,Giuspepe,0.5,8,4,1,0,0.5,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostSubagentProgress.test.ts,justschen,0.5,2,2,1,0,0.5,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostTerminalContribution.test.ts,roblourens,0.19642857142857142,56,20,0,0,0.8035714285714286,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostToolSetEnablementService.test.ts,bhavyaus,0.3333333333333333,3,3,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostUntitledProvisionalSessionService.test.ts,DonJayamanne,0.22608695652173913,115,37,0,0,0.7739130434782608,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostWorkspaceSessionMembershipStore.test.ts,DonJayamanne,0.3333333333333333,9,6,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionApprovalModel.test.ts,justschen,0.2,15,11,0,0,0.8,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionChangesMultiDiffSourceResolver.test.ts,justschen,1.0,3,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionMultiSelect.test.ts,cipheraxat,1.0,1,1,1,1,0.0,1
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionPullRequest.test.ts,osortega,0.2,15,12,0,0,0.8,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionSettingsFileSystemProvider.test.ts,sandy081,0.3333333333333333,9,6,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionViewModel.test.ts,roblourens,0.26865671641791045,67,25,0,0,0.7313432835820896,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsActions.test.ts,connor4312,0.2222222222222222,9,6,0,0,0.7777777777777778,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsControl.test.ts,dmitrivMS,0.25,8,7,0,0,0.75,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsDataSource.test.ts,hawkticehurst,0.3333333333333333,9,7,0,0,0.6666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsListDelegate.test.ts,justschen,0.13333333333333333,15,13,0,0,0.8666666666666667,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsModel.test.ts,roblourens,0.35294117647058826,17,4,0,0,0.6470588235294117,0
src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsOpener.test.ts,roblourens,0.1935483870967742,31,13,0,0,0.8064516129032258,0
