file_name,unique_developers_per_file,dominant_developer_share,total_file_commits,single_contributor_flag,contributor_concentration,dominant_developer
src/vs/sessions/contrib/terminal/test/browser/agentHostSessionTaskRunner.test.ts,10,0.18181818181818182,11,0,0.18181818181818182,sandy081
src/vs/sessions/contrib/terminal/test/browser/sessionsTerminalContribution.test.ts,37,0.07954545454545454,88,0,0.07954545454545454,aeschli
src/vs/sessions/contrib/tunnelHost/browser/webTunnelHostService.contribution.ts,16,0.15625,32,0,0.15625,meganrogge
src/vs/sessions/contrib/tunnelHost/browser/webTunnelHostService.ts,18,0.16279069767441862,43,0,0.16279069767441862,connor4312
src/vs/sessions/contrib/tunnelHost/electron-browser/tunnelHost.contribution.ts,10,0.23076923076923078,13,0,0.23076923076923078,connor4312
src/vs/sessions/contrib/tunnelHost/test/browser/webTunnelHostService.test.ts,16,0.15625,32,0,0.15625,meganrogge
src/vs/sessions/contrib/tunnelHost/test/electron-browser/tunnelHost.contribution.test.ts,10,0.23076923076923078,13,0,0.23076923076923078,connor4312
src/vs/sessions/contrib/welcome/browser/media/apple-dark.svg,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/apple-light.svg,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/github-mark.svg,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/google.svg,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/sessions-logo-dark.svg,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/sessions-logo-light.svg,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/sessionsWalkthrough.css,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/media/welcomeOverlay.css,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/sessionsWalkthrough.ts,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/browser/welcome.contribution.ts,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/welcome/test/browser/welcome.contribution.test.ts,1,1.0,1,1,1.0,lulujs
src/vs/sessions/contrib/workspace/browser/workspaceFolderManagement.ts,15,0.2702702702702703,37,0,0.2702702702702703,roblourens
src/vs/sessions/contrib/workspace/test/browser/workspaceFolderManagement.test.ts,10,0.28,25,0,0.28,dmitrivMS
src/vs/sessions/copilot-customizations-spec.md,14,0.2916666666666667,24,0,0.2916666666666667,roblourens
src/vs/sessions/electron-browser/actions/vscodeActions.ts,14,0.15384615384615385,26,0,0.15384615384615385,roblourens
src/vs/sessions/electron-browser/parts/titlebarPart.ts,1,1.0,3,1,1.0,meganrogge
src/vs/sessions/electron-browser/sessions.desktop.contribution.ts,3,0.3333333333333333,3,0,0.3333333333333333,benibenj
src/vs/sessions/electron-browser/sessions.main.ts,21,0.17391304347826086,46,0,0.17391304347826086,meganrogge
src/vs/sessions/electron-browser/sessions.ts,2,0.6666666666666666,3,0,0.6666666666666666,joshspicer
src/vs/sessions/services/agentHost/browser/agentHostCustomizationService.ts,27,0.17567567567567569,74,0,0.17567567567567569,dmitrivMS
src/vs/sessions/services/agentHost/browser/agentHostEnablementService.ts,2,0.5,2,0,0.5,dileepyavan
src/vs/sessions/services/agentHost/test/browser/agentHostCustomizationService.test.ts,14,0.18518518518518517,27,0,0.18518518518518517,sandy081
src/vs/sessions/services/agentHostFilter/browser/agentHostFilterService.ts,7,0.23076923076923078,13,0,0.23076923076923078,dmitrivMS
src/vs/sessions/services/agentHostFilter/common/agentHostFilter.ts,3,0.6,5,0,0.6,osortega
src/vs/sessions/services/agentHostFilter/test/browser/agentHostFilterService.test.ts,7,0.23076923076923078,13,0,0.23076923076923078,dmitrivMS
src/vs/sessions/services/chatBackground/browser/chatBackgroundRenderer.ts,15,0.25,28,0,0.25,TylerLeonhardt
src/vs/sessions/services/chatBackground/browser/chatBackgroundService.ts,23,0.1791044776119403,67,0,0.1791044776119403,TylerLeonhardt
src/vs/sessions/services/chatBackground/browser/media/chatBackground.css,9,0.25,16,0,0.25,TylerLeonhardt
src/vs/sessions/services/chatBackground/test/browser/chatBackgroundService.test.ts,23,0.1791044776119403,67,0,0.1791044776119403,TylerLeonhardt
src/vs/sessions/services/chatView/browser/chatViewFactory.ts,4,0.25,4,0,0.25,DonJayamanne
src/vs/sessions/services/configuration/browser/configurationService.ts,14,0.17647058823529413,34,0,0.17647058823529413,meganrogge
src/vs/sessions/services/configuration/test/browser/configurationService.test.ts,3,0.3333333333333333,3,0,0.3333333333333333,Copilot
src/vs/sessions/services/customView/browser/customView.ts,15,0.22727272727272727,22,0,0.22727272727272727,meganrogge
src/vs/sessions/services/customView/browser/customViewGridPartService.ts,15,0.23809523809523808,21,0,0.23809523809523808,meganrogge
src/vs/sessions/services/customView/browser/customViewService.ts,21,0.20512820512820512,39,0,0.20512820512820512,dmitrivMS
src/vs/sessions/services/customView/test/browser/customViewService.test.ts,21,0.1951219512195122,41,0,0.1951219512195122,dmitrivMS
src/vs/sessions/services/sessions/browser/closedItemHistory.ts,9,0.1875,16,0,0.1875,Fahad090NP
src/vs/sessions/services/sessions/browser/gitHubRepositoryResolver.ts,3,0.5,8,0,0.5,Giuspepe
src/vs/sessions/services/sessions/browser/sessionComparisonService.ts,1,1.0,2,1,1.0,meganrogge
src/vs/sessions/services/sessions/browser/sessionContext.ts,1,1.0,1,1,1.0,sandy081
src/vs/sessions/services/sessions/browser/sessionGroupsService.ts,23,0.14035087719298245,57,0,0.14035087719298245,aeschli
src/vs/sessions/services/sessions/browser/sessionNavigation.ts,12,0.23529411764705882,17,0,0.23529411764705882,Copilot
src/vs/sessions/services/sessions/browser/sessionOpenTelemetryService.ts,12,0.26666666666666666,15,0,0.26666666666666666,roblourens
src/vs/sessions/services/sessions/browser/sessionReference.ts,1,1.0,1,1,1.0,vijayupadya
src/vs/sessions/services/sessions/browser/sessionSectionOrderService.ts,3,0.3333333333333333,3,0,0.3333333333333333,DonJayamanne
src/vs/sessions/services/sessions/browser/sessionTerminalsService.ts,13,0.16666666666666666,18,0,0.16666666666666666,alexr00
src/vs/sessions/services/sessions/browser/sessionsListModelService.ts,19,0.15,40,0,0.15,meganrogge
src/vs/sessions/services/sessions/browser/sessionsManagementService.ts,62,0.10526315789473684,304,0,0.10526315789473684,dmitrivMS
src/vs/sessions/services/sessions/browser/sessionsPartService.ts,11,0.14285714285714285,14,0,0.14285714285714285,benibenj
src/vs/sessions/services/sessions/browser/sessionsRecentWorkspacesService.ts,26,0.10416666666666667,48,0,0.10416666666666667,sandy081
src/vs/sessions/services/sessions/browser/sessionsService.ts,54,0.10175438596491228,285,0,0.10175438596491228,roblourens
src/vs/sessions/services/sessions/browser/sessionsWindowUsageService.ts,14,0.125,16,0,0.125,chrmarti
src/vs/sessions/services/sessions/browser/visibleSessions.ts,44,0.11386138613861387,202,0,0.11386138613861387,dmitrivMS
src/vs/sessions/services/sessions/browser/worktreeTrust.ts,6,0.3333333333333333,9,0,0.3333333333333333,DonJayamanne
src/vs/sessions/services/sessions/common/detachedChatSession.ts,1,1.0,1,1,1.0,connor4312
src/vs/sessions/services/sessions/common/session.ts,66,0.10178117048346055,393,0,0.10178117048346055,benibenj
src/vs/sessions/services/sessions/common/sessionCanvases.ts,1,1.0,1,1,1.0,ulugbekna
src/vs/sessions/services/sessions/common/sessionChangesStatsCache.ts,10,0.14285714285714285,14,0,0.14285714285714285,Copilot
src/vs/sessions/services/sessions/common/sessionComparison.ts,1,1.0,3,1,1.0,meganrogge
src/vs/sessions/services/sessions/common/sessionContextKeys.ts,34,0.13,100,0,0.13,meganrogge
src/vs/sessions/services/sessions/common/sessionsManagement.ts,55,0.12552301255230125,239,0,0.12552301255230125,roblourens
src/vs/sessions/services/sessions/common/sessionsProvider.ts,54,0.11158798283261803,233,0,0.11158798283261803,dmitrivMS
src/vs/sessions/services/sessions/test/browser/sessionComparisonService.test.ts,1,1.0,2,1,1.0,meganrogge
src/vs/sessions/services/sessions/test/browser/sessionGroupsService.test.ts,23,0.14285714285714285,56,0,0.14285714285714285,aeschli
src/vs/sessions/services/sessions/test/browser/sessionNavigation.test.ts,48,0.11728395061728394,162,0,0.11728395061728394,roblourens
src/vs/sessions/services/sessions/test/browser/sessionOpenTelemetryService.test.ts,12,0.21428571428571427,14,0,0.21428571428571427,roblourens
src/vs/sessions/services/sessions/test/browser/sessionsListModelService.test.ts,19,0.15,40,0,0.15,meganrogge
src/vs/sessions/services/sessions/test/browser/sessionsManagementService.test.ts,74,0.09492273730684327,453,0,0.09492273730684327,roblourens
src/vs/sessions/services/sessions/test/browser/sessionsRecentWorkspacesService.test.ts,4,0.25,4,0,0.25,Giuspepe
src/vs/sessions/services/sessions/test/browser/sessionsWindowUsageService.test.ts,14,0.11764705882352941,17,0,0.11764705882352941,chrmarti
src/vs/sessions/services/sessions/test/browser/visibleSessions.test.ts,40,0.10256410256410256,156,0,0.10256410256410256,dmitrivMS
src/vs/sessions/services/sessions/test/common/session.test.ts,23,0.13725490196078433,51,0,0.13725490196078433,benibenj
src/vs/sessions/services/sessions/test/common/sessionChangesStatsCache.test.ts,10,0.15384615384615385,13,0,0.15384615384615385,Copilot
src/vs/sessions/services/sessions/test/common/sessionContextKeys.test.ts,36,0.10810810810810811,111,0,0.10810810810810811,meganrogge
src/vs/sessions/services/workspaceFolderLabel/browser/workspaceFolderLabelService.ts,7,0.35714285714285715,14,0,0.35714285714285715,roblourens
src/vs/sessions/services/workspaceFolderLabel/test/browser/workspaceFolderLabelService.test.ts,7,0.35714285714285715,14,0,0.35714285714285715,roblourens
src/vs/sessions/sessions.common.main.ts,50,0.14285714285714285,210,0,0.14285714285714285,meganrogge
src/vs/sessions/sessions.desktop.main.ts,54,0.12837837837837837,148,0,0.12837837837837837,roblourens
src/vs/sessions/sessions.web.main.ts,35,0.12244897959183673,98,0,0.12244897959183673,roblourens
src/vs/sessions/skills/act-on-feedback/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/code-review/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/commit/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/create-draft-pr/SKILL.md,12,0.2916666666666667,24,0,0.2916666666666667,roblourens
src/vs/sessions/skills/create-pr/SKILL.md,11,0.2222222222222222,18,0,0.2222222222222222,roblourens
src/vs/sessions/skills/fix-ci/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/generate-run-commands/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/merge-changes/SKILL.md,1,1.0,1,1,1.0,lulujs
src/vs/sessions/skills/merge/SKILL.md,2,0.5,2,0,0.5,lulujs
src/vs/sessions/skills/sync-upstream/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/sync/SKILL.md,2,0.5,2,0,0.5,lulujs
src/vs/sessions/skills/troubleshoot/SKILL.md,6,0.4,10,0,0.4,dmitrivMS
src/vs/sessions/skills/update-pr/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/skills/update-skills/SKILL.md,1,1.0,1,1,1.0,roblourens
src/vs/sessions/test/ai-customizations.test.md,2,0.5,2,0,0.5,anthonykim1
src/vs/sessions/test/browser/actionList.fixture.ts,3,0.3333333333333333,3,0,0.3333333333333333,dmitrivMS
src/vs/sessions/test/browser/chatCompositeBar.test.ts,33,0.21052631578947367,95,0,0.21052631578947367,sandy081
src/vs/sessions/test/browser/chatGroupsView.test.ts,47,0.12857142857142856,140,0,0.12857142857142856,sandy081
src/vs/sessions/test/browser/codexAccountManager.test.ts,1,1.0,2,1,1.0,Giuspepe
src/vs/sessions/test/browser/editorPart.test.ts,14,0.23809523809523808,21,0,0.23809523809523808,mrleemurray
src/vs/sessions/test/browser/editorTitleMenuBridge.test.ts,21,0.2222222222222222,45,0,0.2222222222222222,sandy081
src/vs/sessions/test/browser/layoutActions.test.ts,43,0.16279069767441862,172,0,0.16279069767441862,sandy081
src/vs/sessions/test/browser/mobileVisualViewport.test.ts,4,0.5,8,0,0.5,roblourens
src/vs/sessions/test/browser/permissionPickerList.fixture.ts,11,0.13333333333333333,15,0,0.13333333333333333,benvillalobos
src/vs/sessions/test/browser/remoteHostUnavailableEmptyState.fixture.ts,26,0.11764705882352941,34,0,0.11764705882352941,Fahad090NP
src/vs/sessions/test/browser/resolveRemoteAuthority.test.ts,4,0.25,4,0,0.25,Copilot
src/vs/sessions/test/browser/sessionActionViewItem.test.ts,11,0.37037037037037035,27,0,0.37037037037037035,meganrogge
src/vs/sessions/test/browser/sessionBarStyles.test.ts,15,0.16129032258064516,31,0,0.16129032258064516,dmitrivMS
src/vs/sessions/test/browser/sessionConversationGroups.test.ts,18,0.25,44,0,0.25,sandy081
src/vs/sessions/test/browser/sessionHeader.test.ts,31,0.13043478260869565,69,0,0.13043478260869565,sandy081
src/vs/sessions/test/browser/sessionReadOnlyBanner.fixture.ts,12,0.25,16,0,0.25,sandy081
src/vs/sessions/test/browser/sessionStatusIcon.test.ts,8,0.38461538461538464,13,0,0.38461538461538464,aeschli
src/vs/sessions/test/browser/sessionView.test.ts,28,0.12727272727272726,55,0,0.12727272727272726,meganrogge
src/vs/sessions/test/browser/sessionViewVisibility.test.ts,1,1.0,1,1,1.0,ulugbekna
src/vs/sessions/test/browser/sessionsAuthGate.test.ts,25,0.25,80,0,0.25,dmitrivMS
src/vs/sessions/test/browser/sessionsPart.test.ts,15,0.17857142857142858,28,0,0.17857142857142858,dmitrivMS
src/vs/sessions/test/browser/sessionsSignInDialog.test.ts,8,0.3888888888888889,18,0,0.3888888888888889,dmitrivMS
src/vs/sessions/test/browser/terminalTabCyclingKeybindings.test.ts,1,1.0,1,1,1.0,mikehaas763
src/vs/sessions/test/browser/titlebarPart.test.ts,13,0.36,25,0,0.36,dmitrivMS
src/vs/sessions/test/browser/workbench.test.ts,69,0.22965116279069767,344,0,0.22965116279069767,sandy081
src/vs/sessions/test/common/agentHostSessionsProvider.test.ts,5,0.42857142857142855,7,0,0.42857142857142855,sandy081
src/vs/sessions/test/common/codexAccountFlow.test.ts,1,1.0,2,1,1.0,Giuspepe
src/vs/sessions/test/common/sessionsTelemetry.test.ts,11,0.22727272727272727,22,0,0.22727272727272727,dmitrivMS
src/vs/sessions/test/e2e/extensions/sessions-e2e-mock/package.json,6,0.35714285714285715,14,0,0.35714285714285715,roblourens
src/vs/sessions/test/electron-browser/vscodeActions.test.ts,12,0.21739130434782608,23,0,0.21739130434782608,dmitrivMS
src/vs/sessions/test/web.test.ts,18,0.175,40,0,0.175,dmitrivMS
src/vs/workbench/api/browser/mainThreadAgentEditorComments.ts,7,0.38461538461538464,13,0,0.38461538461538464,justschen
src/vs/workbench/api/browser/mainThreadAuthentication.ts,12,0.14285714285714285,14,0,0.14285714285714285,connor4312
src/vs/workbench/api/browser/mainThreadBrowserTunnelProxy.ts,1,1.0,1,1,1.0,oscarvanderheide
src/vs/workbench/api/browser/mainThreadChatAgents2.ts,18,0.14285714285714285,28,0,0.14285714285714285,sandy081
src/vs/workbench/api/browser/mainThreadChatCodeMapper.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadChatContext.ts,15,0.15789473684210525,19,0,0.15789473684210525,alexr00
src/vs/workbench/api/browser/mainThreadChatDebug.ts,9,0.23076923076923078,13,0,0.23076923076923078,roblourens
src/vs/workbench/api/browser/mainThreadChatInputNotification.ts,12,0.16666666666666666,18,0,0.16666666666666666,lramos15
src/vs/workbench/api/browser/mainThreadChatOutputRenderer.ts,1,1.0,1,1,1.0,hediet
src/vs/workbench/api/browser/mainThreadChatSessions.ts,10,0.16666666666666666,12,0,0.16666666666666666,NguyenCuong1989
src/vs/workbench/api/browser/mainThreadComments.ts,7,0.25,8,0,0.25,chrmarti
src/vs/workbench/api/browser/mainThreadCustomEditors.ts,2,0.5,4,0,0.5,SimonSiefke
src/vs/workbench/api/browser/mainThreadDataChannels.ts,22,0.22727272727272727,44,0,0.22727272727272727,dmitrivMS
src/vs/workbench/api/browser/mainThreadDebugService.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadDiagnostics.ts,8,0.3076923076923077,13,0,0.3076923076923077,dmitrivMS
src/vs/workbench/api/browser/mainThreadDocuments.ts,1,1.0,1,1,1.0,Genius740Code
src/vs/workbench/api/browser/mainThreadDocumentsAndEditors.ts,13,0.3333333333333333,21,0,0.3333333333333333,SimonSiefke
src/vs/workbench/api/browser/mainThreadEditor.ts,1,1.0,3,1,1.0,aiday-mar
src/vs/workbench/api/browser/mainThreadEditorTabs.ts,18,0.2222222222222222,36,0,0.2222222222222222,dmitrivMS
src/vs/workbench/api/browser/mainThreadGitExtensionService.ts,7,0.2,10,0,0.2,Giuspepe
src/vs/workbench/api/browser/mainThreadLanguageFeatures.ts,4,0.625,8,0,0.625,dmitrivMS
src/vs/workbench/api/browser/mainThreadLanguageModelTools.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadMcp.ts,23,0.14634146341463414,41,0,0.14634146341463414,dmitrivMS
src/vs/workbench/api/browser/mainThreadMeteredConnection.ts,1,1.0,1,1,1.0,dmitrivMS
src/vs/workbench/api/browser/mainThreadNotebook.ts,11,0.16666666666666666,12,0,0.16666666666666666,aeschli
src/vs/workbench/api/browser/mainThreadSCM.ts,3,0.5,4,0,0.5,thexin7
src/vs/workbench/api/browser/mainThreadSearch.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadSecretState.ts,1,1.0,1,1,1.0,sricursion
src/vs/workbench/api/browser/mainThreadShare.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadTask.ts,1,1.0,3,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadTelemetry.ts,23,0.16666666666666666,42,0,0.16666666666666666,meganrogge
src/vs/workbench/api/browser/mainThreadTerminalService.ts,16,0.16129032258064516,31,0,0.16129032258064516,aeschli
src/vs/workbench/api/browser/mainThreadTreeViews.ts,1,1.0,1,1,1.0,adaex
src/vs/workbench/api/browser/mainThreadWebviewPanels.ts,8,0.2222222222222222,9,0,0.2222222222222222,Copilot
src/vs/workbench/api/browser/mainThreadWebviews.ts,1,1.0,3,1,1.0,SimonSiefke
src/vs/workbench/api/browser/mainThreadWindow.ts,1,1.0,1,1,1.0,NgoQuocViet2001
src/vs/workbench/api/common/configurationExtensionPoint.ts,25,0.11363636363636363,44,0,0.11363636363636363,connor4312
src/vs/workbench/api/common/extHost.api.impl.ts,38,0.16216216216216217,74,0,0.16216216216216217,meganrogge
src/vs/workbench/api/common/extHost.protocol.ts,53,0.11851851851851852,135,0,0.11851851851851852,dmitrivMS
src/vs/workbench/api/common/extHostAgentEditorComments.ts,7,0.3333333333333333,12,0,0.3333333333333333,justschen
src/vs/workbench/api/common/extHostApiCommands.ts,2,0.5,2,0,0.5,Achordchan
src/vs/workbench/api/common/extHostAuthentication.ts,23,0.125,32,0,0.125,aeschli
src/vs/workbench/api/common/extHostChatAgents2.ts,23,0.13513513513513514,37,0,0.13513513513513514,meganrogge
src/vs/workbench/api/common/extHostChatContext.ts,15,0.15789473684210525,19,0,0.15789473684210525,alexr00
src/vs/workbench/api/common/extHostChatInputNotification.ts,8,0.18181818181818182,11,0,0.18181818181818182,Fahad090NP
src/vs/workbench/api/common/extHostChatOutputRenderer.ts,1,1.0,1,1,1.0,hediet
src/vs/workbench/api/common/extHostChatSessions.ts,3,0.4,5,0,0.4,NguyenCuong1989
src/vs/workbench/api/common/extHostCodeMapper.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostCommands.ts,8,0.3076923076923077,13,0,0.3076923076923077,dmitrivMS
src/vs/workbench/api/common/extHostComments.ts,11,0.09090909090909091,11,0,0.09090909090909091,DonJayamanne
src/vs/workbench/api/common/extHostCustomEditors.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostDataChannels.ts,20,0.24390243902439024,41,0,0.24390243902439024,dmitrivMS
src/vs/workbench/api/common/extHostDiagnostics.ts,8,0.2857142857142857,14,0,0.2857142857142857,dmitrivMS
src/vs/workbench/api/common/extHostEmbedding.ts,10,0.25,16,0,0.25,meganrogge
src/vs/workbench/api/common/extHostExtensionService.ts,9,0.25,16,0,0.25,alexr00
src/vs/workbench/api/common/extHostGitExtensionService.ts,1,1.0,1,1,1.0,lulujs
src/vs/workbench/api/common/extHostLanguageFeatures.ts,3,0.6,5,0,0.6,dmitrivMS
src/vs/workbench/api/common/extHostLanguageModelTools.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostLanguageModels.ts,27,0.1320754716981132,53,0,0.1320754716981132,meganrogge
src/vs/workbench/api/common/extHostMcp.ts,16,0.125,24,0,0.125,SimonSiefke
src/vs/workbench/api/common/extHostMeteredConnection.ts,1,1.0,1,1,1.0,dmitrivMS
src/vs/workbench/api/common/extHostNotebook.ts,9,0.2,10,0,0.2,sandy081
src/vs/workbench/api/common/extHostNotebookKernels.ts,1,1.0,1,1,1.0,PranshulSoni
src/vs/workbench/api/common/extHostQuickOpen.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostSCM.ts,3,0.5,4,0,0.5,thexin7
src/vs/workbench/api/common/extHostTask.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostTelemetry.ts,1,1.0,3,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostTerminalService.ts,15,0.25,24,0,0.25,dmitrivMS
src/vs/workbench/api/common/extHostTerminalShellIntegration.ts,3,0.3333333333333333,3,0,0.3333333333333333,Diyor-Khasanov-dev
src/vs/workbench/api/common/extHostTesting.ts,1,1.0,1,1,1.0,Benny Neugebauer
src/vs/workbench/api/common/extHostTimeline.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostTreeViews.ts,1,1.0,1,1,1.0,adaex
src/vs/workbench/api/common/extHostTypeConverters.ts,34,0.2033898305084746,59,0,0.2033898305084746,meganrogge
src/vs/workbench/api/common/extHostTypes.ts,34,0.16901408450704225,71,0,0.16901408450704225,meganrogge
src/vs/workbench/api/common/extHostTypes/position.ts,1,1.0,1,1,1.0,xia-chao
src/vs/workbench/api/common/extHostTypes/range.ts,1,1.0,1,1,1.0,xia-chao
src/vs/workbench/api/common/extHostTypes/symbolInformation.ts,1,1.0,1,1,1.0,jacekkopecky
src/vs/workbench/api/common/extHostWebview.ts,1,1.0,3,1,1.0,SimonSiefke
src/vs/workbench/api/common/extHostXaaAuthProvider.ts,8,0.2727272727272727,11,0,0.2727272727272727,sandy081
src/vs/workbench/api/common/jsonValidationExtensionPoint.ts,8,0.35294117647058826,17,0,0.35294117647058826,aeschli
src/vs/workbench/api/node/esmLoadQueue.ts,1,1.0,3,1,1.0,lramos15
src/vs/workbench/api/node/extHostAuthentication.ts,6,0.16666666666666666,6,0,0.16666666666666666,cipheraxat
src/vs/workbench/api/node/extHostBrowserTunnelProxy.ts,1,1.0,1,1,1.0,oscarvanderheide
src/vs/workbench/api/node/extHostExtensionService.ts,2,0.8,5,0,0.8,lramos15
src/vs/workbench/api/node/extHostProcessEnvironment.ts,1,1.0,1,1,1.0,arvindashtekar
src/vs/workbench/api/node/extHostTask.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/node/extHostTerminalService.ts,1,1.0,1,1,1.0,anthonykim1
src/vs/workbench/api/node/loopbackServer.ts,5,0.3333333333333333,6,0,0.3333333333333333,TylerLeonhardt
src/vs/workbench/api/node/moduleLoading.ts,1,1.0,2,1,1.0,lramos15
src/vs/workbench/api/node/proxyResolver.ts,20,0.1724137931034483,29,0,0.1724137931034483,roblourens
src/vs/workbench/api/test/browser/extHost.api.impl.test.ts,8,0.25,12,0,0.25,dmitrivMS
src/vs/workbench/api/test/browser/extHostAuthentication.integrationTest.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/extHostAuthentication.test.ts,22,0.12903225806451613,31,0,0.12903225806451613,aeschli
src/vs/workbench/api/test/browser/extHostLanguageFeatures.test.ts,2,0.8,5,0,0.8,dmitrivMS
src/vs/workbench/api/test/browser/extHostNotebookKernel.test.ts,1,1.0,1,1,1.0,PranshulSoni
src/vs/workbench/api/test/browser/extHostTask.test.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/extHostTelemetry.test.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/extHostTesting.test.ts,1,1.0,1,1,1.0,Benny Neugebauer
src/vs/workbench/api/test/browser/extHostTimeline.test.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/extHostTypeConverter.test.ts,8,0.2222222222222222,9,0,0.2222222222222222,vritant24
src/vs/workbench/api/test/browser/extHostTypes.test.ts,1,1.0,1,1,1.0,xia-chao
src/vs/workbench/api/test/browser/extHostWebview.test.ts,1,1.0,4,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/extHostXaaAuthProvider.test.ts,7,0.3333333333333333,9,0,0.3333333333333333,sandy081
src/vs/workbench/api/test/browser/mainThreadAuthentication.test.ts,5,0.2,5,0,0.2,cipheraxat
src/vs/workbench/api/test/browser/mainThreadChatInputNotification.test.ts,8,0.2,10,0,0.2,Fahad090NP
src/vs/workbench/api/test/browser/mainThreadChatSessions.test.ts,9,0.18181818181818182,11,0,0.18181818181818182,SimonSiefke
src/vs/workbench/api/test/browser/mainThreadCustomEditors.test.ts,1,1.0,2,1,1.0,vivekjm
src/vs/workbench/api/test/browser/mainThreadDataChannels.test.ts,22,0.2222222222222222,45,0,0.2222222222222222,dmitrivMS
src/vs/workbench/api/test/browser/mainThreadDebugService.test.ts,1,1.0,2,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/mainThreadDocumentsAndEditors.test.ts,15,0.17391304347826086,23,0,0.17391304347826086,Genius740Code
src/vs/workbench/api/test/browser/mainThreadEditorTabs.test.ts,14,0.27586206896551724,29,0,0.27586206896551724,dmitrivMS
src/vs/workbench/api/test/browser/mainThreadEditors.test.ts,1,1.0,3,1,1.0,aiday-mar
src/vs/workbench/api/test/browser/mainThreadGitExtensionService.test.ts,6,0.2222222222222222,9,0,0.2222222222222222,Giuspepe
src/vs/workbench/api/test/browser/mainThreadMcp.test.ts,16,0.15384615384615385,26,0,0.15384615384615385,meganrogge
src/vs/workbench/api/test/browser/mainThreadNotebook.test.ts,11,0.16666666666666666,12,0,0.16666666666666666,aeschli
src/vs/workbench/api/test/browser/mainThreadSecretState.test.ts,1,1.0,1,1,1.0,sricursion
src/vs/workbench/api/test/browser/mainThreadShare.test.ts,1,1.0,1,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/mainThreadTask.test.ts,1,1.0,3,1,1.0,SimonSiefke
src/vs/workbench/api/test/browser/mainThreadTelemetry.test.ts,5,0.2,5,0,0.2,CreatorZZY
src/vs/workbench/api/test/browser/mainThreadTreeViews.test.ts,1,1.0,1,1,1.0,adaex
src/vs/workbench/api/test/browser/mainThreadWebviewPanels.test.ts,8,0.2222222222222222,9,0,0.2222222222222222,Copilot
src/vs/workbench/api/test/browser/mainThreadWindow.test.ts,1,1.0,1,1,1.0,NgoQuocViet2001
src/vs/workbench/api/test/common/extHostComments.test.ts,10,0.1,10,0,0.1,DonJayamanne
src/vs/workbench/api/test/common/extHostMcp.test.ts,2,0.6666666666666666,3,0,0.6666666666666666,AminUNer
src/vs/workbench/api/test/common/extHostMeteredConnection.test.ts,1,1.0,1,1,1.0,dmitrivMS
