issue_number,pr_number,title,state,created_at,closed_at,author_x,commit_sha,commit_message,author_y,commit_date,file_name,status,additions,deletions,changes
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/chat/test/browser/sessionArchiveNudge.test.ts,modified,23.0,2.0,25.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/chat/test/browser/sessionChatInputToolbar.test.ts,modified,135.0,3.0,138.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/chat/test/browser/sessionsChatAccessibilityHelp.test.ts,modified,6.0,2.0,8.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/github/browser/github.contribution.ts,modified,3.0,3.0,6.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/github/common/sessionLifecycleSettings.ts,renamed,3.0,1.0,4.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostModePicker.ts,modified,179.0,37.0,216.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostPermissionPickerDelegate.ts,modified,68.0,46.0,114.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionConfigPicker.ts,modified,7.0,1.0,8.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/browser/baseAgentHostSessionsProvider.ts,modified,17.0,1.0,18.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/browser/mobile/mobileAgentHostModePicker.ts,modified,10.0,3.0,13.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostPermissionPickerDelegate.test.ts,modified,152.0,4.0,156.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostSessionConfigPicker.test.ts,modified,23.0,0.0,23.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostModePicker.fixture.ts,added,205.0,0.0,205.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostModePicker.test.ts,added,576.0,0.0,576.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/localAgentHostSessionsProvider.test.ts,modified,35.0,3.0,38.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/permissionPicker.ts,modified,116.0,78.0,194.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/permissionPicker.test.ts,modified,43.0,12.0,55.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessionInputBanners/browser/sessionInputBanners.ts,modified,2.0,2.0,4.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessionInputBanners/test/browser/sessionInputBanners.test.ts,modified,48.0,17.0,65.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessions/browser/customizationsToolbar.contribution.ts,modified,15.0,115.0,130.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessions/browser/media/customizationsToolbar.css,modified,0.0,16.0,16.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessions/browser/views/sessionsView.ts,modified,19.0,19.0,38.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessions/test/browser/sessionsRename.test.ts,modified,13.0,1.0,14.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/contrib/sessions/test/browser/sessionsViewPane.test.ts,modified,85.0,1.0,86.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/chatBackground/browser/chatBackgroundRenderer.ts,modified,54.0,8.0,62.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/chatBackground/browser/media/chatBackground.css,modified,14.0,3.0,17.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/sessions/browser/sessionsManagementService.ts,modified,8.0,0.0,8.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/sessions/common/session.ts,modified,2.0,0.0,2.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/sessions/common/sessionsManagement.ts,modified,3.0,0.0,3.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/sessions/common/sessionsProvider.ts,modified,3.0,0.0,3.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/sessions/test/browser/sessionNavigation.test.ts,modified,1.0,0.0,1.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/sessions/services/sessions/test/browser/sessionsManagementService.test.ts,modified,21.0,0.0,21.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/api/browser/mainThreadComments.ts,modified,5.0,5.0,10.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/api/browser/mainThreadWebviewPanels.ts,modified,32.0,2.0,34.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/api/test/browser/mainThreadWebviewPanels.test.ts,added,184.0,0.0,184.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/browser/parts/titlebar/media/titlebarpart.css,modified,5.0,0.0,5.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/actions/chatAccessibilityHelp.ts,modified,4.0,2.0,6.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatInputPicker.ts,modified,261.0,126.0,387.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostModePickerPresentation.ts,added,229.0,0.0,229.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/media/agentHostChatInputPicker.css,modified,8.0,7.0,15.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/media/agentHostModePicker.css,added,157.0,0.0,157.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationAvailabilityService.ts,removed,0.0,151.0,151.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/aiCustomization/mcpListWidget.ts,modified,408.0,86.0,494.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationManagement.css,modified,40.0,17.0,57.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/chat.shared.contribution.ts,modified,17.0,18.0,35.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/chatInputPills.ts,modified,14.0,0.0,14.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/chatWindowNotifier.ts,modified,3.0,25.0,28.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/promptSyntax/pickers/askForPromptSourceFolder.ts,modified,5.0,4.0,9.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/promptSyntax/pickers/promptFilePickers.ts,modified,7.0,6.0,13.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/sessionPullRequestPill.ts,modified,18.0,2.0,20.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/telemetry/chatEditorTopologyTelemetry.ts,added,137.0,0.0,137.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatQuestionCarousel.css,modified,2.0,6.0,8.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/widget/chatListWidget.ts,modified,8.0,0.0,8.0
335414,335303,[Diagnostic] sessions: trace Dev Container availability,closed,2026-09-10 08:37:52+00:00,2026-09-10 13:56:38+00:00,chrmarti,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 12:37:17+00:00,src/vs/workbench/contrib/chat/browser/widget/chatWidget.ts,modified,34.0,15.0,49.0
